Series_Name,Country_Name,Country_Code,yr_1990,yr_2000,yr_2011,yr_2012,yr_2013,yr_2014,yr_2015,yr_2016,yr_2017,yr_2018,yr_2019,yr_2020
"Labor force participation rate for ages 15-24, female (%)",IDA blend,IDB,30.6486794541241,27.9359939283163,29.1346909418883,27.8860870735291,26.7798349390306,27.5119049954247,28.3757114603079,28.7271390829724,28.3219800666176,27.9157220364174,27.9303118529049,27.9383406200508
"Labor force participation rate for ages 15-24, female (%)",IDA only,IDX,50.0393807208901,48.8504244516448,45.3679873209359,44.9726148006864,44.795797740415,44.5713661667938,44.5974995564873,44.4040499313692,44.5173755057944,44.398066790769,44.4007492615434,44.3902581753688
"Labor force participation rate for ages 15-24, female (%)",IDA total,IDA,43.7172485613734,41.9184230733838,39.937327537765,39.2751203765961,38.8097523006622,38.9226813110126,39.2429751886552,39.246101274948,39.2035161883594,39.0013596968972,39.0151200035299,39.0144542120709
"Labor force participation rate for ages 15-24, female (%)",Late-demographic dividend,LTE,68.7796442807864,58.313142554425,47.8049416130778,46.8556876871197,45.7786582486365,44.6386094039494,43.7873958547958,43.0319426698352,42.4764286865429,41.867219573416,41.5766404959969,41.2281172891454
"Labor force participation rate for ages 15-24, female (%)",Latin America & Caribbean,LCN,39.8445975777718,41.5203805910535,40.2906125550022,40.5041024654164,39.7860613548606,39.0432728685047,38.7440126623246,39.1801467075957,39.512950871953,39.6547713816077,39.5802074082177,39.4790031995318
"Labor force participation rate for ages 15-24, female (%)",Latin America & Caribbean (excluding high income),LAC,40.2312665228496,41.8896240761711,40.6828437834824,40.9085469528997,40.1402842748086,39.3851772482904,39.0978877384838,39.5588060080748,39.9023518466982,40.0336423983422,39.9563299586653,39.8530450857451
"Labor force participation rate for ages 15-24, female (%)",Latin America & the Caribbean (IDA & IBRD countries),TLA,40.0649942625691,41.8311012541814,40.4767080171925,40.7076779622513,39.9892701967397,39.245411204445,38.9495444785804,39.399441294534,39.7463408022133,39.894073541821,39.808987405242,39.6987595019837
"Labor force participation rate for ages 15-24, female (%)",Least developed countries: UN classification,LDC,51.4474720643074,50.6199804382098,47.6327078842989,47.2046202132201,46.9146346161625,46.6325678498202,46.5778576320765,46.3581464413625,46.4579965716574,46.2846080407964,46.2800717807887,46.2735313696758
"Labor force participation rate for ages 15-24, female (%)",Low & middle income,LMY,49.4405641103532,42.1442081891144,35.5695336414973,34.666131792457,33.7976647087456,33.0766908434594,32.6611968133692,32.2336489905973,31.8735961018195,31.4606848608,31.3124932078671,31.1461288668904
"Labor force participation rate for ages 15-24, female (%)",Low income,LIC,53.4798497198469,51.484350307375,48.2353808272927,47.8389235256363,47.6335609469116,47.2456124696785,47.1395393867907,47.049423934043,46.9067109063717,46.6861607624008,46.6516270871177,46.5887133772732
"Labor force participation rate for ages 15-24, female (%)",Lower middle income,LMC,33.0133445660005,30.7356620676384,25.9229188125167,24.9645926131113,24.3991924759687,24.1627163956099,23.9476372894119,23.4913003060641,23.0054989741831,22.6339566097439,22.5085133678061,22.3881133776451
"Labor force participation rate for ages 15-24, female (%)",Middle East & North Africa,MEA,17.3816381896734,15.9033614359435,13.4120946303525,13.246381374891,13.3359184217467,13.0499090258484,13.4213684254847,13.6963759985466,13.1308011381772,13.0508889395425,12.9003358837276,12.7228096053151
"Labor force participation rate for ages 15-24, female (%)",Middle East & North Africa (excluding high income),MNA,17.2798215560335,15.5218249289292,12.8624672619485,12.5846260482121,12.6231399513832,12.2769253154414,12.7410791689041,13.006241178992,12.3310579572057,12.2128302385739,12.0397226623507,11.8504663969429
"Labor force participation rate for ages 15-24, female (%)",Middle East & North Africa (IDA & IBRD countries),TMN,17.3776966368219,15.6035847761287,12.9192680056682,12.6428413130915,12.6947769343209,12.3369334961865,12.7753517367334,13.0401102233127,12.3480811817342,12.2455634222894,12.0675412605443,11.8736359246491
"Labor force participation rate for ages 15-24, female (%)",Middle income,MIC,49.132364467309,41.2716550940619,34.0905340839028,33.0716987747316,32.0590758724451,31.2296510346262,30.7077075890995,30.1718011313608,29.7209332555326,29.221389758514,28.9973667528139,28.7557958867165
"Labor force participation rate for ages 15-24, female (%)",North America,NAC,60.8301172195954,60.2614516219912,50.6000392954122,51.2208273701316,50.9380366491961,51.1801281852003,51.4522198874695,51.7219418707011,52.3693076408309,52.4231214051316,52.0931822822435,51.7684552093272
"Labor force participation rate for ages 15-24, female (%)",Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate for ages 15-24, female (%)",OECD members,OED,49.3378901059327,45.9422529963827,42.0115587200264,42.1892736877026,42.1452630238574,42.0651148437224,42.2903920152369,42.5930210815738,42.8257931558904,43.0023411764552,42.8512395630123,42.6851782527793
"Labor force participation rate for ages 15-24, female (%)",Other small states,OSS,41.9924024538803,38.2490156214749,34.0004218677043,34.1178771271272,34.5984281721294,34.9321140408739,35.2344427224977,35.2658170451259,34.8551273095295,34.3779416994027,34.1805225308145,33.9871856838057
"Labor force participation rate for ages 15-24, female (%)",Pacific island small states,PSS,42.6610663749035,41.1169314526862,42.4049860593339,42.9376975714955,43.6318161566409,44.2964056994659,44.3743355448702,44.1216837669716,44.0201199113314,43.9478748420424,44.0297702342733,44.0787395056731
"Labor force participation rate for ages 15-24, female (%)",Post-demographic dividend,PST,51.4462613631798,48.8263742810797,44.9404614950266,45.0141702549189,44.9345178846978,44.9289446419458,45.1684934554149,45.4845091520543,45.7769559313523,46.0119204044651,45.8419355200317,45.6306102615558
"Labor force participation rate for ages 15-24, female (%)",Pre-demographic dividend,PRE,46.6240159065348,45.311214587007,42.5116327033749,41.2143055326083,40.1709560562724,40.1818115760175,40.5101381356709,40.895506372127,40.5821242696226,40.3750068491779,40.2697852906367,40.173065422684
"Labor force participation rate for ages 15-24, female (%)",Small states,SST,42.1478171218971,38.3386798274423,34.2596161770177,34.3408816662381,34.8307362290464,34.9731440636225,35.2220982933478,35.4348664434636,35.2739729656319,34.650891156735,34.490443098581,34.3295618228125
"Labor force participation rate for ages 15-24, female (%)",South Asia,SAS,25.5538938393861,23.3121697818032,18.0084390075371,17.152433178159,16.6012133012733,16.1150461137534,15.745532596707,15.2040039306035,14.9192655287665,14.4160948226219,14.2984807291721,14.1689373325021
"Labor force participation rate for ages 15-24, female (%)",South Asia (IDA & IBRD),TSA,25.5538938393861,23.3121697818032,18.0084390075371,17.152433178159,16.6012133012733,16.1150461137534,15.745532596707,15.2040039306035,14.9192655287665,14.4160948226219,14.2984807291721,14.1689373325021
"Labor force participation rate for ages 15-24, female (%)",Sub-Saharan Africa,SSF,51.1645690477631,49.7337492826997,47.0890262714401,46.0634365377463,45.2850705357878,45.1783073824108,45.408111051779,45.6046915875757,45.3921531036322,45.0399848140125,44.9222049556519,44.7963689373499
"Labor force participation rate for ages 15-24, female (%)",Sub-Saharan Africa (excluding high income),SSA,51.1936944491578,49.7545729744346,47.1046911040111,46.0775362296365,45.2985115679707,45.1902143761071,45.4163954176009,45.6130080989335,45.3999760725958,45.04789769934,44.9299911366752,44.8038258556823
"Labor force participation rate for ages 15-24, female (%)",Sub-Saharan Africa (IDA & IBRD countries),TSS,51.1645690477631,49.7337492826997,47.0890262714401,46.0634365377463,45.2850705357878,45.1783073824108,45.408111051779,45.6046915875757,45.3921531036322,45.0399848140125,44.9222049556519,44.7963689373499
"Labor force participation rate for ages 15-24, female (%)",Upper middle income,UMC,61.3078406999359,51.6884812122369,43.0679549853621,42.2722110473012,41.0594519370886,39.8150880663904,39.163636542861,38.7389913475732,38.501713872501,37.9718810408486,37.7451497629964,37.468907654442
"Labor force participation rate for ages 15-24, female (%)",World,WLD,49.6281977248561,42.8167070830224,36.4056138914638,35.6401954410554,34.8795275675026,34.2535563405056,33.9114683659319,33.5740645813567,33.2956276003512,32.9558677869364,32.7912466906522,32.6060627563515
